datetime;Eólica;Hidráulica;Nuclear;Solar fotovoltaica;Solar térmica;Térmica renovable;Demanda real;Mercado SPOT
2023-05-14T13:00:00+02:00;6629.92;-2346.50;5061.92;11251.75;1653.08;352.67;21602.25;0
2023-05-14T14:00:00+02:00;7063.83;-2288.92;5060.33;10887.00;1471.75;352.00;21475.41667;0
2023-05-14T15:00:00+02:00;7050.83;-2339.00;5056.92;0.00;1424.50;350.17;20174;0
2023-05-14T16:00:00+02:00;7123.92;-2381.42;5054.08;9691.92;1317.67;351.83;19513.75;0
2023-05-14T17:00:00+02:00;7514.50;-2216.00;5051.50;9046.08;1280.83;354.75;19333.25;0
2023-05-14T18:00:00+02:00;8266.17;-1834.50;5052.08;8057.58;1420.75;356.83;19949.58333;1.5
2023-05-14T19:00:00+02:00;8730.50;-1385.67;5055.25;6432.08;1324.83;371.67;20850.75;4.28
2023-05-14T20:00:00+02:00;10992.75;1919.50;5054.67;2161.08;1104.17;424.25;22261.83333;60.53
2023-05-14T21:00:00+02:00;0.00;4709.67;5053.50;114.50;703.83;457.83;23870.33333;97.81
2023-05-14T22:00:00+02:00;0.00;5248.17;5056.50;16.08;578.58;457.42;23814.33333;98.96
2023-05-14T23:00:00+02:00;0.00;4926.50;5061.33;12.92;562.25;466.42;22034.75;90.84
2023-05-15T00:00:00+02:00;9517.25;3929.83;5062.00;12.50;530.42;470.42;20684.66667;92.86
2023-05-15T01:00:00+02:00;8983.17;3330.42;5062.25;12.08;523.83;468.92;19724.91667;88.27
2023-05-15T02:00:00+02:00;8447.58;2723.00;5062.00;12.58;522.33;470.83;18980.66667;82.09
2023-05-15T03:00:00+02:00;8095.08;2439.92;5065.67;12.33;485.25;458.67;18651.33333;73.69
2023-05-15T04:00:00+02:00;8165.33;2378.83;5067.00;12.50;377.08;438.50;18640.75;71.96
2023-05-15T05:00:00+02:00;8645.00;2373.58;5068.25;12.67;332.25;437.83;19160.58333;73.84
2023-05-15T06:00:00+02:00;9099.08;4223.25;5063.58;13.25;224.50;458.17;21374.83333;86.05
2023-05-15T07:00:00+02:00;9512.08;4866.67;5065.25;707.17;105.83;458.17;23572.5;99.57
2023-05-15T08:00:00+02:00;9168.08;4535.83;5066.00;5073.00;140.17;456.17;24959.33333;93
2023-05-15T09:00:00+02:00;8351.33;1620.08;5062.50;0.00;1218.83;427.08;25256.41667;55.5
2023-05-15T10:00:00+02:00;8482.33;-633.92;5061.17;0.00;1909.58;408.50;25443.83333;42.91
2023-05-15T11:00:00+02:00;8556.00;-1140.33;5061.75;0.00;1929.83;392.33;25246.58333;14
2023-05-15T12:00:00+02:00;8887.83;-1369.83;5063.08;13729.75;1881.50;388.08;25314.75;5
2023-05-15T13:00:00+02:00;9305.83;-1748.92;5062.33;13790.50;1870.17;379.08;25453.5;4.17
2023-05-15T14:00:00+02:00;8896.67;-1913.58;5064.00;0.00;1822.67;378.67;25503.41667;4.17
2023-05-15T15:00:00+02:00;9245.50;-1901.67;5060.00;13079.00;1786.50;366.83;24797.5;4.16
2023-05-15T16:00:00+02:00;0.00;-1937.25;5059.17;12264.25;1812.00;367.75;24721.5;4.16
2023-05-15T17:00:00+02:00;0.00;-1793.33;5056.08;0.00;1674.50;373.50;24799.33333;4.16
2023-05-15T18:00:00+02:00;0.00;-1653.83;5054.67;9429.25;1374.00;393.00;24858.33333;4.17
2023-05-15T19:00:00+02:00;0.00;-378.83;5055.17;6216.33;1178.25;423.75;25447.5;44.16
2023-05-15T20:00:00+02:00;0.00;2430.92;5057.92;2182.75;875.83;456.08;26636.08333;93
2023-05-15T21:00:00+02:00;13406.75;4432.33;5057.42;120.17;614.67;467.42;27488.5;103.5
2023-05-15T22:00:00+02:00;0.00;4658.25;5058.42;21.75;531.17;477.25;26119.66667;101.81
2023-05-15T23:00:00+02:00;0.00;4280.58;5060.00;17.67;517.25;476.08;23756.16667;88.27
2023-05-16T00:00:00+02:00;0.00;3794.33;4470.83;17.50;510.92;462.25;22381.5;67.81
2023-05-16T01:00:00+02:00;0.00;3386.33;4051.25;16.00;513.33;461.08;21326.08333;65
2023-05-16T02:00:00+02:00;12283.75;2702.83;4052.33;15.75;510.25;437.83;20504.25;49.52
2023-05-16T03:00:00+02:00;12403.75;2551.83;4055.25;15.92;488.33;419.25;20162;47.81
2023-05-16T04:00:00+02:00;0.00;1713.92;4055.42;15.67;438.92;420.75;19946;46
2023-05-16T05:00:00+02:00;13453.00;1824.42;4055.83;15.67;406.92;415.67;20515.75;48.01
2023-05-16T06:00:00+02:00;0.00;3054.42;4055.17;12.25;294.92;434.67;22571.75;65.3
2023-05-16T07:00:00+02:00;0.00;4067.33;4055.00;840.25;193.67;442.50;24991.33333;70.12
2023-05-16T08:00:00+02:00;12883.50;3398.17;4053.83;5431.25;208.75;438.00;26250.83333;66.82
2023-05-16T09:00:00+02:00;12213.50;696.33;4052.33;0.00;1214.17;409.58;26436.75;40.35
2023-05-16T10:00:00+02:00;0.00;-1405.08;4053.75;0.00;1913.83;388.17;26277.41667;14
2023-05-16T11:00:00+02:00;0.00;-1645.08;4051.75;13654.25;1685.00;374.00;26237.33333;5
2023-05-16T12:00:00+02:00;11159.25;-1761.92;4054.25;0.00;1606.00;373.00;26309.33333;5
2023-05-16T13:00:00+02:00;0.00;-1878.58;4056.75;0.00;1636.25;379.92;26166;12.95
2023-05-16T14:00:00+02:00;10073.75;-1785.17;4054.67;0.00;1686.58;381.83;26019;12.95
2023-05-16T15:00:00+02:00;10349.25;-1902.17;4054.50;0.00;1515.75;378.33;25423.08333;4.17
2023-05-16T16:00:00+02:00;0.00;-1905.83;4053.50;0.00;1577.33;378.00;25000.16667;5
2023-05-16T17:00:00+02:00;0.00;-1856.58;4053.83;12462.25;1543.92;380.75;25263.5;14.27
2023-05-16T18:00:00+02:00;0.00;-1344.83;4051.08;0.00;1402.25;371.83;25570.08333;20
2023-05-16T19:00:00+02:00;13539.75;1492.25;4052.00;6863.17;1230.50;401.25;26249.58333;46
2023-05-16T20:00:00+02:00;13847.25;4621.33;4052.42;2316.67;860.75;462.67;27471.58333;74.11
2023-05-16T21:00:00+02:00;13739.25;5854.67;4079.42;271.33;590.67;471.67;28643.08333;99.25
2023-05-16T22:00:00+02:00;0.00;5744.25;4109.33;181.83;513.75;458.67;26985;74.5
2023-05-16T23:00:00+02:00;0.00;3677.42;4141.58;179.58;502.33;458.42;24337.83333;65.51
2023-05-17T00:00:00+02:00;0.00;3029.08;4141.92;178.92;492.50;456.83;22827.91667;71.05
2023-05-17T01:00:00+02:00;0.00;1403.92;4168.58;178.67;470.42;454.33;21642.5;51.38
2023-05-17T02:00:00+02:00;0.00;507.00;4198.17;177.00;420.08;436.33;20786.41667;45.6
2023-05-17T03:00:00+02:00;0.00;170.58;4230.00;177.00;376.00;435.92;20364.41667;45.4
2023-05-17T04:00:00+02:00;0.00;-16.17;4262.83;177.00;311.00;441.50;20313;43.21
2023-05-17T05:00:00+02:00;14700.75;110.17;4292.42;177.00;271.33;443.83;20791.75;43.99
2023-05-17T06:00:00+02:00;14717.50;1125.33;4323.75;178.92;197.33;456.33;22606.5;65.3
2023-05-17T07:00:00+02:00;0.00;2101.00;4353.92;838.67;127.33;459.25;24816.58333;67.81
2023-05-17T08:00:00+02:00;14403.00;2027.42;4383.33;4023.58;97.83;450.75;26021.58333;58
2023-05-17T09:00:00+02:00;0.00;190.08;4411.58;7974.50;104.92;429.83;26113.08333;44
2023-05-17T10:00:00+02:00;12872.75;-1416.50;4444.50;10103.75;350.42;417.92;25865.66667;35
2023-05-17T11:00:00+02:00;11897.50;-1852.25;4471.50;0.00;647.83;415.17;25684.91667;25
2023-05-17T12:00:00+02:00;0.00;-1850.83;4492.42;0.00;573.33;391.17;25665.5;27.37
2023-05-17T13:00:00+02:00;0.00;-1922.00;4516.58;0.00;529.92;379.83;25859.41667;33.91
2023-05-17T14:00:00+02:00;10536.75;-1936.92;4537.58;0.00;641.92;368.00;25321.66667;26.78
2023-05-17T15:00:00+02:00;0.00;-2040.83;4539.25;11916.50;718.67;365.17;24646.83333;18.16
2023-05-17T16:00:00+02:00;0.00;-2007.67;4542.50;0.00;749.92;376.00;24435.66667;34.41
2023-05-17T17:00:00+02:00;0.00;-1879.67;4554.25;9814.17;795.75;390.75;24726.75;40
2023-05-17T18:00:00+02:00;0.00;-493.58;4553.67;7773.00;680.00;409.33;24960.25;35.01
2023-05-17T19:00:00+02:00;14795.50;1659.75;4554.58;5197.92;439.58;432.92;25917.58333;50
2023-05-17T20:00:00+02:00;0.00;4287.33;4558.67;1868.17;232.75;455.00;27294.75;73.27
2023-05-17T21:00:00+02:00;15463.50;5366.58;4589.00;183.92;145.75;466.58;28106.66667;99.25
2023-05-17T22:00:00+02:00;0.00;4741.50;4619.42;82.42;114.67;455.50;26405.66667;87
2023-05-17T23:00:00+02:00;14907.00;3598.83;4649.67;63.42;91.33;447.58;24189.83333;69
2023-05-18T00:00:00+02:00;0.00;2300.42;4679.08;52.08;90.75;458.83;22735.16667;66.3
2023-05-18T01:00:00+02:00;0.00;1516.00;4710.92;51.83;36.58;460.83;21564;56
2023-05-18T02:00:00+02:00;12841.25;1108.50;4741.00;50.83;20.58;453.67;20732.25;53.87
2023-05-18T03:00:00+02:00;0.00;1324.83;4769.33;50.67;21.92;444.75;20479.08333;53.87
2023-05-18T04:00:00+02:00;0.00;1767.75;4799.50;50.33;23.92;452.50;20404.08333;66
2023-05-18T05:00:00+02:00;0.00;2298.58;4829.42;50.25;24.25;452.33;20780.66667;67.22
2023-05-18T06:00:00+02:00;0.00;2364.08;4859.33;52.08;24.25;457.75;22888.91667;69.07
2023-05-18T07:00:00+02:00;0.00;3702.17;4889.33;628.75;23.67;454.33;25004.83333;87.77
2023-05-18T08:00:00+02:00;0.00;3271.75;4920.08;3951.67;24.83;456.75;25833.25;72.37
2023-05-18T09:00:00+02:00;11320.25;687.25;4946.58;8487.00;267.92;424.00;26172.66667;49.99
2023-05-18T10:00:00+02:00;0.00;-1314.58;4971.75;11033.00;806.58;400.83;26115.25;40.8
2023-05-18T11:00:00+02:00;0.00;-1883.33;4974.08;12211.50;1205.08;379.67;25829.5;35
2023-05-18T12:00:00+02:00;9965.33;-1889.17;4972.08;12677.50;1417.00;370.17;26023.66667;29.99
2023-05-18T13:00:00+02:00;0.00;-1913.67;4986.83;0.00;1466.17;366.67;26244.58333;22.33
2023-05-18T14:00:00+02:00;0.00;-1880.83;4987.17;0.00;1392.75;370.25;25862.5;20
2023-05-18T15:00:00+02:00;0.00;-1889.50;4981.00;11260.00;1376.00;369.00;25080.58333;20
2023-05-18T16:00:00+02:00;0.00;-1944.42;4981.75;0.00;1143.67;369.92;24976;15
2023-05-18T17:00:00+02:00;0.00;-1788.67;4981.08;9151.08;980.00;373.67;25179.91667;20.3
2023-05-18T18:00:00+02:00;14560.00;-1661.08;4993.75;8156.92;858.58;383.17;25472.75;28
2023-05-18T19:00:00+02:00;15276.75;-330.00;5000.92;5357.67;800.42;418.83;26080;41.05
2023-05-18T20:00:00+02:00;15554.75;2780.42;5005.08;1798.33;584.75;467.58;26955.41667;70.12
2023-05-18T21:00:00+02:00;0.00;5483.33;5005.00;152.42;386.67;478.92;27964.58333;94.94
2023-05-18T22:00:00+02:00;0.00;5663.00;5006.83;22.92;339.42;480.00;26368.25;88.25
2023-05-18T23:00:00+02:00;0.00;4979.83;5008.75;13.00;310.58;465.92;24006.66667;73.96
2023-05-19T00:00:00+02:00;12157.75;3588.42;5011.08;12.75;304.75;455.92;22641.66667;76.88
2023-05-19T01:00:00+02:00;0.00;2992.33;5011.17;12.08;298.08;456.00;21457.91667;73.54
2023-05-19T02:00:00+02:00;0.00;2580.17;5009.33;10.25;289.25;464.17;20667.83333;70.58
2023-05-19T03:00:00+02:00;10666.50;2254.25;5011.58;8.00;289.58;464.42;20321.41667;71.98
2023-05-19T04:00:00+02:00;0.00;2148.00;5013.25;8.00;288.92;465.83;20249.41667;69.07
2023-05-19T05:00:00+02:00;0.00;1865.33;5013.67;8.00;281.00;472.42;20601.75;71.16
2023-05-19T06:00:00+02:00;0.00;3044.17;5013.83;9.17;127.00;467.25;22649;73.23
2023-05-19T07:00:00+02:00;0.00;4612.33;5014.58;556.83;27.92;464.50;24956.16667;76.48
2023-05-19T08:00:00+02:00;0.00;4205.17;5013.58;3976.25;33.08;455.67;26226.66667;69.58
2023-05-19T09:00:00+02:00;0.00;1529.75;5017.08;8726.83;381.17;409.08;26455.66667;46.07
2023-05-19T10:00:00+02:00;10578.25;-1125.25;5016.17;11159.00;1157.67;399.00;26322.66667;42.77
2023-05-19T11:00:00+02:00;0.00;-1786.17;5015.00;12404.75;1575.42;403.42;26142;40
2023-05-19T12:00:00+02:00;0.00;-1923.25;5014.67;0.00;1632.58;406.75;25980.75;42.77
2023-05-19T13:00:00+02:00;0.00;-1902.75;5014.33;0.00;1716.33;398.83;26332;42.77
2023-05-19T14:00:00+02:00;0.00;-1914.33;5014.42;0.00;1703.83;387.50;25948.41667;30.87
2023-05-19T15:00:00+02:00;0.00;-1802.83;5014.08;0.00;1584.50;387.00;25179.75;30.87
2023-05-19T16:00:00+02:00;0.00;-1903.50;5012.58;11401.50;1240.58;380.67;24818.33333;30.87
2023-05-19T17:00:00+02:00;0.00;-1905.25;5010.00;9988.67;1116.58;383.67;24722.25;39.47
2023-05-19T18:00:00+02:00;0.00;-1722.25;5010.25;8337.67;1149.67;405.08;24978.33333;43.17
2023-05-19T19:00:00+02:00;13432.25;298.08;5010.17;5579.17;1196.33;429.92;25455.41667;47.97
2023-05-19T20:00:00+02:00;0.00;3424.75;5009.75;1949.50;827.00;476.00;26024.91667;80.49
2023-05-19T21:00:00+02:00;0.00;5863.67;5009.67;145.08;478.58;480.92;27020.25;95
2023-05-19T22:00:00+02:00;0.00;5960.08;5013.08;27.33;386.75;455.92;25770.5;95.17
2023-05-19T23:00:00+02:00;0.00;5017.58;5013.00;15.25;383.75;436.17;23609;85.78
2023-05-20T00:00:00+02:00;11508.75;4253.58;5000.00;11.92;380.75;430.25;22389.33333;71.44
2023-05-20T01:00:00+02:00;0.00;3747.00;4987.00;11.92;340.92;427.50;21188.41667;66.07
2023-05-20T02:00:00+02:00;0.00;2809.17;4989.92;11.75;291.42;432.50;20160.41667;66.52
2023-05-20T03:00:00+02:00;9802.17;1909.50;5001.75;11.75;203.83;412.83;19739.58333;60
2023-05-20T04:00:00+02:00;9354.75;1454.83;5012.50;11.83;142.83;411.92;19309.66667;59.61
2023-05-20T05:00:00+02:00;8943.08;1525.83;5014.33;11.83;105.25;405.58;19176.25;55.7
2023-05-20T06:00:00+02:00;8526.17;1864.92;5015.50;13.33;66.50;415.92;19406.25;62.08
2023-05-20T07:00:00+02:00;8525.33;2178.42;5017.00;683.83;22.17;446.67;19713.58333;62.46
2023-05-20T08:00:00+02:00;8032.75;1681.17;5016.00;3794.25;21.00;431.75;20801.41667;59.76
2023-05-20T09:00:00+02:00;7619.17;-201.00;5037.92;7983.75;129.58;395.17;22107.08333;40.04
2023-05-20T10:00:00+02:00;5948.00;-1812.17;5050.08;0.00;698.00;381.00;22872.41667;6.2
2023-05-20T11:00:00+02:00;5565.08;-2289.17;5048.17;11287.75;1086.25;382.75;22905.58333;4.16
2023-05-20T12:00:00+02:00;5244.75;-2293.92;5045.08;11645.25;1193.00;379.33;22865.5;10.17
2023-05-20T13:00:00+02:00;5084.33;-2200.25;5047.33;0.00;1103.75;379.92;23146.83333;5
2023-05-20T14:00:00+02:00;5635.67;-1976.67;5046.67;11255.75;918.67;382.75;22983.75;5
2023-05-20T15:00:00+02:00;5904.08;-1945.83;5044.17;0.00;731.83;383.92;21954.41667;4.16
2023-05-20T16:00:00+02:00;6734.67;-2113.17;5042.08;9215.08;538.42;384.92;21129.91667;4.16
2023-05-20T17:00:00+02:00;7645.83;-1454.50;5042.25;7835.67;399.25;392.08;21177.08333;25.94
2023-05-20T18:00:00+02:00;9348.58;1731.83;5043.17;5496.58;312.58;417.92;21741.08333;53.68
2023-05-20T19:00:00+02:00;0.00;3125.67;5041.25;3773.33;237.08;455.75;22643.5;64.66
2023-05-20T20:00:00+02:00;0.00;4516.25;5052.08;1593.25;185.58;459.42;23545.33333;70
2023-05-20T21:00:00+02:00;0.00;5373.58;5084.58;571.25;142.08;476.67;24754.75;81.06
2023-05-20T22:00:00+02:00;11231.00;5859.67;5100.92;117.17;115.92;477.42;23719.08333;78.6
2023-05-20T23:00:00+02:00;0.00;5321.00;5111.67;77.42;79.25;473.00;22042.83333;70
2023-05-21T00:00:00+02:00;0.00;4074.33;5124.58;77.00;76.42;446.42;20572.08333;52.2
2023-05-21T01:00:00+02:00;9510.75;3216.33;5146.58;76.92;76.33;421.08;19305.08333;40.04
2023-05-21T02:00:00+02:00;8988.33;2495.00;5124.17;76.67;58.58;397.00;18328.08333;33.88
2023-05-21T03:00:00+02:00;8564.25;2472.83;5121.25;76.67;24.33;381.25;17855.25;28.77
2023-05-21T04:00:00+02:00;8323.83;2045.58;5121.42;76.17;15.00;382.75;17498.08333;29.95
2023-05-21T05:00:00+02:00;8268.25;1889.17;5122.58;76.42;15.00;384.83;17403.83333;28.26
2023-05-21T06:00:00+02:00;8316.58;1940.83;5145.08;77.83;15.00;385.92;17602.75;30.81
2023-05-21T07:00:00+02:00;8095.58;723.92;5172.58;703.83;15.00;386.92;17413.25;27.55
2023-05-21T08:00:00+02:00;7200.92;-619.67;5196.75;3393.33;15.00;383.75;17969.83333;20
2023-05-21T09:00:00+02:00;6444.75;-1652.58;5199.25;6561.58;15.00;380.42;19285.25;2.14
2023-05-21T10:00:00+02:00;5589.50;-2026.58;5199.92;8622.75;75.92;379.00;20343.66667;0
2023-05-21T11:00:00+02:00;4945.25;-2163.83;5200.17;0.00;230.67;374.83;20748.16667;1.5
2023-05-21T12:00:00+02:00;5147.50;-2278.58;5196.83;11405.25;405.25;377.67;21067.5;1.6
2023-05-21T13:00:00+02:00;4748.00;-2439.08;5209.33;0.00;324.33;379.17;21763.5;2.91
2023-05-21T14:00:00+02:00;5449.08;-2507.17;5239.17;0.00;311.00;372.00;21880;4.16
2023-05-21T15:00:00+02:00;5849.17;-2353.92;5266.92;9182.50;255.17;370.00;20586.83333;1.6
2023-05-21T16:00:00+02:00;5932.67;-2493.25;5298.17;7926.50;204.75;371.17;19687.91667;1.6
2023-05-21T17:00:00+02:00;6521.83;-2017.33;5324.50;7038.83;140.42;371.50;19633.41667;4.16
2023-05-21T18:00:00+02:00;6856.17;2034.50;5353.33;5842.58;75.75;385.75;20250.66667;41.34
2023-05-21T19:00:00+02:00;7694.83;3459.92;5377.75;3955.25;26.92;423.58;21083.66667;61.33
2023-05-21T20:00:00+02:00;8267.42;5451.42;5383.08;1428.42;38.58;467.42;22303.58333;78.12
2023-05-21T21:00:00+02:00;8109.58;6836.67;5390.25;136.25;19.58;483.83;24204.75;91
2023-05-21T22:00:00+02:00;8323.83;6804.58;5393.08;36.67;15.00;488.67;23973;89.94
2023-05-21T23:00:00+02:00;8786.17;5876.67;5391.42;35.42;15.00;460.58;22098.91667;83.5
2023-05-22T00:00:00+02:00;8422.58;3726.08;5391.92;35.42;15.00;479.08;20593.5;88.29
2023-05-22T01:00:00+02:00;8089.50;2206.17;5402.42;35.50;15.00;473.67;19411;82.66
2023-05-22T02:00:00+02:00;7735.33;1311.75;5433.25;35.25;15.00;473.92;18732.91667;82.46
2023-05-22T03:00:00+02:00;7128.25;1005.17;5451.67;35.25;15.00;472.17;18429.5;82.66
2023-05-22T04:00:00+02:00;6533.08;1161.00;5464.67;26.83;15.00;472.92;18447.91667;81
2023-05-22T05:00:00+02:00;6095.67;1504.08;5492.92;10.00;15.00;471.17;19048.5;83.97
2023-05-22T06:00:00+02:00;5964.08;3474.83;5512.83;10.67;15.00;475.58;21436.41667;90.32
2023-05-22T07:00:00+02:00;5819.50;5724.42;5513.25;285.33;15.00;474.17;24043;103.56
2023-05-22T08:00:00+02:00;4955.42;6413.75;5510.75;1681.42;15.00;479.25;25936.33333;113.42
2023-05-22T09:00:00+02:00;4677.67;6296.00;5510.25;4084.17;15.00;467.42;26467.41667;105.79
2023-05-22T10:00:00+02:00;4093.58;4042.75;5522.25;6705.25;15.00;459.92;26649.83333;93.02
2023-05-22T11:00:00+02:00;3717.58;2531.17;5525.25;8516.92;18.67;450.17;26688.25;86.07
2023-05-22T12:00:00+02:00;4082.08;2470.08;5521.75;9141.92;34.17;449.00;26819.66667;85.17
2023-05-22T13:00:00+02:00;4867.33;2410.83;5519.83;9001.75;49.00;442.42;27001.58333;82.66
2023-05-22T14:00:00+02:00;5855.00;2395.42;5519.25;8485.00;28.33;451.58;26702.16667;80
2023-05-22T15:00:00+02:00;6764.25;2247.17;5537.25;7697.33;14.67;451.08;26102.75;73.64
2023-05-22T16:00:00+02:00;8072.17;2495.08;5564.17;6462.25;31.92;453.75;25700.5;79.69
2023-05-22T17:00:00+02:00;9295.00;2159.67;5586.17;5398.67;21.83;453.08;25649.25;80.53
2023-05-22T18:00:00+02:00;10232.00;2253.92;5615.08;4025.33;15.00;444.33;25747.16667;84.49
2023-05-22T19:00:00+02:00;9678.00;3616.08;5645.67;2494.67;18.33;432.00;26372.75;89.1
2023-05-22T20:00:00+02:00;8930.33;5782.67;5663.58;996.08;23.67;423.75;27600.5;91.47
2023-05-22T21:00:00+02:00;8855.67;6141.25;5661.42;317.00;15.00;427.42;28393.83333;102.32
2023-05-22T22:00:00+02:00;8383.08;5617.42;5662.08;248.58;15.00;422.75;26426;100
2023-05-22T23:00:00+02:00;8104.33;4834.83;5663.33;243.75;15.00;428.08;24132.58333;90
2023-05-23T00:00:00+02:00;7703.67;2615.67;5662.33;243.50;15.00;442.17;22503.75;96.15
2023-05-23T01:00:00+02:00;7625.50;1534.50;5662.25;243.17;15.00;464.08;21352.58333;93.6
2023-05-23T02:00:00+02:00;7380.42;1156.50;5665.58;243.17;15.00;460.00;20639.33333;82
2023-05-23T03:00:00+02:00;6996.17;678.33;5692.25;243.25;15.00;465.83;20137.91667;80
2023-05-23T04:00:00+02:00;6753.25;443.50;5721.75;243.42;15.00;471.67;20073.25;79.57
2023-05-23T05:00:00+02:00;6871.58;603.92;5750.92;243.58;15.00;456.25;20543.75;79.57
2023-05-23T06:00:00+02:00;7318.17;1207.50;5780.83;245.00;15.00;451.33;22491.33333;79.57
2023-05-23T07:00:00+02:00;7933.33;2970.58;5808.83;652.42;15.00;451.92;24710.08333;93.46
2023-05-23T08:00:00+02:00;7598.33;3428.33;5836.25;2766.42;15.00;463.00;26309.41667;98.66
2023-05-23T09:00:00+02:00;7333.25;2895.25;5864.83;5084.92;15.00;443.17;26904.66667;92
2023-05-23T10:00:00+02:00;7440.08;2531.33;5895.08;6275.17;30.33;459.42;26854;83.25
2023-05-23T11:00:00+02:00;7172.83;1467.08;5921.58;7513.00;140.83;448.17;26967.66667;75.75
2023-05-23T12:00:00+02:00;7519.83;1093.50;5950.75;7765.58;156.25;448.83;27200;73.87
2023-05-23T13:00:00+02:00;8111.17;500.42;5972.83;8394.00;159.67;440.75;27298.16667;64.92
2023-05-23T14:00:00+02:00;8660.67;-143.08;5974.42;7963.58;81.17;441.83;26911.58333;65.21
2023-05-23T15:00:00+02:00;9454.50;-859.25;5971.42;7907.42;43.08;440.17;26178.5;62.96
2023-05-23T16:00:00+02:00;9947.33;-460.33;5968.08;6873.17;33.50;441.58;25695.66667;60
2023-05-23T17:00:00+02:00;0.00;783.25;5968.67;5994.67;51.33;442.92;25778.75;65.01
2023-05-23T18:00:00+02:00;0.00;1658.58;5974.58;4468.08;70.83;443.75;25979;79.57
2023-05-23T19:00:00+02:00;8822.17;2960.50;5852.83;2647.17;24.83;465.83;26448.16667;97.09
2023-05-23T20:00:00+02:00;7084.50;5374.75;5673.17;992.58;15.00;486.75;27351.08333;100.11
2023-05-23T21:00:00+02:00;6142.17;6280.17;5495.17;107.00;15.00;502.00;28015.58333;105
2023-05-23T22:00:00+02:00;6256.83;5780.92;5312.75;29.33;15.00;503.92;26382.66667;104.79
2023-05-23T23:00:00+02:00;6147.58;4729.83;5141.83;9.50;16.75;500.33;24018.83333;98.53
2023-05-24T00:00:00+02:00;5744.33;3570.83;5062.00;8.75;20.25;494.50;22452.58333;94.53
2023-05-24T01:00:00+02:00;5430.33;1979.92;5059.08;8.25;22.25;488.08;21171.5;90
2023-05-24T02:00:00+02:00;5356.92;1172.17;5039.33;8.75;23.67;485.00;20236.16667;78.77
2023-05-24T03:00:00+02:00;5492.92;851.17;5014.50;6.25;24.25;478.58;19989.41667;75.21
2023-05-24T04:00:00+02:00;5405.50;903.17;5015.25;6.00;24.42;476.17;19878.5;75
2023-05-24T05:00:00+02:00;5444.75;1133.00;5013.83;5.25;24.00;483.33;20361.16667;75.4
2023-05-24T06:00:00+02:00;5722.75;1676.17;5014.58;7.33;24.75;483.17;22326.5;75.76
2023-05-24T07:00:00+02:00;5499.08;3474.00;5011.75;533.67;24.58;488.58;24703.91667;96
2023-05-24T08:00:00+02:00;5124.92;4227.75;5012.75;3573.08;22.92;490.92;26116.41667;100.46
2023-05-24T09:00:00+02:00;5168.50;1985.42;5009.83;8220.50;53.58;467.25;26590.58333;98.66
2023-05-24T10:00:00+02:00;5065.42;1530.00;5012.58;0.00;428.42;464.17;26619.41667;85.92
2023-05-24T11:00:00+02:00;4868.33;1421.33;5012.08;11103.50;926.00;454.83;26555.75;81
2023-05-24T12:00:00+02:00;4705.08;933.75;5009.67;0.00;928.25;452.67;26830.75;80.58
2023-05-24T13:00:00+02:00;4655.33;1009.92;5007.83;0.00;819.08;460.17;27149.08333;78.77
2023-05-24T14:00:00+02:00;5367.50;482.33;5006.33;10757.25;1041.42;462.08;26630.41667;75.21
2023-05-24T15:00:00+02:00;6527.00;-336.33;5004.50;0.00;1066.25;450.58;25870.41667;74.75
2023-05-24T16:00:00+02:00;7400.75;-958.08;5004.50;0.00;942.50;462.00;25572.83333;71.75
2023-05-24T17:00:00+02:00;8913.08;-1088.67;5003.42;8884.17;905.17;463.17;25629.83333;72
2023-05-24T18:00:00+02:00;9362.92;504.58;5006.83;6875.42;883.67;458.92;25652;75.47
2023-05-24T19:00:00+02:00;9426.67;1654.83;5006.58;4678.92;805.92;482.75;26242.08333;89.25
2023-05-24T20:00:00+02:00;8657.17;3652.42;5007.75;1986.00;628.83;493.17;27243.58333;95.71
2023-05-24T21:00:00+02:00;8032.25;4986.42;5009.58;230.08;304.83;489.83;28101.83333;104.96
2023-05-24T22:00:00+02:00;7863.67;5191.25;5008.67;46.75;208.00;487.08;26543.25;102
2023-05-24T23:00:00+02:00;7664.83;4313.58;5008.83;9.42;171.83;492.08;24092.16667;98.28
2023-05-25T00:00:00+02:00;8051.42;2432.58;5012.58;7.08;58.00;494.08;22435.58333;98.66
2023-05-25T01:00:00+02:00;8322.58;1555.42;5011.42;6.00;19.08;490.08;21313;88.55
2023-05-25T02:00:00+02:00;8350.67;1404.08;5012.42;6.00;24.00;468.92;20398.25;77.82
2023-05-25T03:00:00+02:00;8277.00;1065.42;5012.83;6.00;21.58;464.50;20024.66667;75
2023-05-25T04:00:00+02:00;7713.08;1380.58;5011.33;6.00;22.75;455.17;19921.83333;73.72
2023-05-25T05:00:00+02:00;7327.17;1817.58;5015.83;6.08;24.00;452.25;20312.58333;75.93
2023-05-25T06:00:00+02:00;7248.17;2900.92;5018.25;7.58;22.42;470.33;22237.58333;97.83
2023-05-25T07:00:00+02:00;7277.25;3963.00;5019.25;617.00;19.00;483.17;24515.33333;105
2023-05-25T08:00:00+02:00;7377.25;4329.83;5017.67;4287.00;21.33;501.58;25989.91667;104
